SampleID,mMed,uMed,xMed,yMed,predictedSexQC,BMIQ
5901393016_R02C01,12.4488413334979,12.1407762247085,14.0004005082299,9.16379567872586,F,PASS
5901393016_R03C01,12.469005467653,12.2510214958755,14.1146880265858,9.55722157345735,F,PASS
5901393016_R05C01,12.5431617676668,12.3284696380853,13.7112597307436,13.79991542826,M,PASS
5901393016_R06C01,12.6430314248218,12.3819494527979,13.7501165999422,13.8548989094407,M,PASS
5901393016_R01C02,12.1781384352612,12.0167102764604,13.2823022039991,13.4201105016825,M,PASS
5901393016_R02C02,12.5207576775098,12.3073783379865,14.1096570841294,9.28592087053028,F,PASS
5901393016_R03C02,12.6369417008927,12.3395651172547,13.6501031013066,13.7177871369685,M,PASS
5901393016_R05C02,12.7710733192792,12.5454689232082,13.7901716680704,13.6903723855904,M,PASS
5901393016_R06C02,12.647195109914,12.4170816654031,13.7547760712933,13.8375911777209,M,PASS
5901393024_R01C01,11.4899590161351,11.3061076478047,13.3696437448705,8.84682325375823,F,PASS
5901393024_R02C01,12.3899797978459,12.0869764092555,13.423780902952,13.4801397801831,M,PASS
5901393024_R03C01,12.6358909805986,12.2807772383329,14.1326106484292,9.47343766863886,F,PASS
5901393024_R04C01,12.6570788639216,12.4870638988031,13.7561481181882,13.7679008875165,M,PASS
5901393024_R05C01,12.7958259150297,12.5031905883971,14.3951626309761,9.62510144548855,F,PASS
5901393024_R06C01,12.8730595270472,12.532910608611,14.4295498909102,9.58322708941361,F,PASS
5901393024_R01C02,12.241333376649,11.8383861339207,13.8127970961621,9.09939285090525,F,PASS
5901393024_R02C02,12.3601349709947,12.1007108175525,13.9982559797464,9.96813688944863,F,PASS
5901393024_R03C02,12.4546246043201,12.3588809380236,13.5766581640394,13.517368681902,M,PASS
5901393024_R04C02,12.6581763223602,12.5191381452305,13.7474470404802,13.8623048720873,M,PASS
5901393024_R05C02,12.9021492802387,12.5926744643865,14.3972599714405,9.75437615470386,F,PASS
5901393024_R06C02,12.8957544026503,12.7060795170849,13.8723380233807,13.8935506755598,M,PASS
5806484025_R04C01,12.4747340506017,12.2493634648072,14.1431481414671,9.47666693522086,F,PASS
5806484025_R05C01,12.4250989779975,12.3071601037151,14.1619374165706,9.99830609068829,F,PASS
5806484025_R06C01,12.6627144495258,12.4510156797435,13.6864382692393,13.6838911010849,M,PASS
5806484025_R02C02,12.4175095588689,12.2233136982891,14.0321558093076,9.18099749445305,F,PASS
5806484025_R03C02,12.6012260139389,12.3497058340537,14.1678401789414,9.49350859944963,F,PASS
5806484025_R04C02,12.5312419804128,12.4309412708615,13.6852442357373,13.744529767991,M,PASS
5806484025_R05C02,12.501125732059,12.4507336255766,13.7260704002253,13.7408228263908,M,PASS
5806484025_R06C02,12.6641725325265,12.5125791197134,13.7415283221961,13.3552931991728,M,PASS
5806484016_R01C01,12.2175448161494,11.9672525476914,13.268844079938,13.3350821690468,M,PASS
5806484016_R02C01,12.2386232610308,12.0059380903307,13.3233855985495,13.4192773072122,M,PASS
5806484016_R03C01,12.1904106414977,12.1015094252447,13.383617315215,13.4253008947333,M,PASS
5806484016_R04C01,12.3672257726135,12.1400860395268,14.0322191227173,9.19588095098101,F,PASS
5806484016_R05C01,12.2444742557637,12.0495579333863,13.5036358289778,13.3240422973971,M,PASS
5806484016_R06C01,12.5089581445835,12.2801036461727,13.6122475149401,13.6799565827365,M,PASS
5806484016_R02C02,12.2123333087173,12.0550168974301,13.376561028681,13.3122824760475,M,PASS
5806484016_R03C02,12.4004332773189,12.2066480527693,14.1295785043557,9.7303754918686,F,PASS
5806484016_R04C02,12.5023517711981,12.3296448433609,13.5781361899947,13.5964998136121,M,PASS
5901393019_R01C01,11.9382738935975,11.6639877900101,12.9626554215186,13.0737037825122,M,PASS
5901393019_R02C01,11.9412492636057,11.7629973922313,13.015635382877,13.141713202905,M,PASS
5901393019_R03C01,12.1159850796378,11.8540717712153,13.1344383855043,13.2426179188985,M,PASS
5901393019_R04C01,12.2329613041695,12.0072468027816,13.2448623828654,13.3757830058288,M,PASS
5901393019_R05C01,12.2078929699097,11.9867628057295,13.2919293982338,13.4186102719417,M,PASS
5901393019_R06C01,12.156709440736,11.9504635999065,13.8615611345128,9.06680807928333,F,PASS
5901393019_R01C02,11.8004552248857,11.6570388008036,12.8541172592359,12.9767032511411,M,PASS
5901393019_R03C02,12.2852787823229,12.0198736485928,13.8209702041644,9.20920981520823,F,PASS
5901393019_R05C02,12.2114422938564,12.1256756803963,13.3361235064415,13.4407366037642,M,PASS
5901393019_R06C02,12.2788359823527,11.9848422702726,13.3104155025996,13.4030902643365,M,PASS
5901393020_R01C01,11.9231825031161,11.6627724751636,12.9205865055587,13.0217503193811,M,PASS
5901393020_R02C01,12.1521964383892,11.8267359922591,13.1416150777266,13.2777883997874,M,PASS
5901393020_R03C01,12.1352123768913,11.9067096483941,13.220485396592,13.3448675904982,M,PASS
5901393020_R06C01,12.3917177642098,12.1702012052897,13.4167891132051,13.4970023458427,M,PASS
5901393020_R01C02,11.6767158112741,11.3244833192436,12.592005887144,12.8176738686386,M,PASS
5901393020_R02C02,12.1387464660103,11.8932557311414,13.1537679955853,13.2373478516107,M,PASS
5901393020_R03C02,12.0957670083938,12.026841352103,13.281058289714,12.3436893201246,M,PASS
5901393020_R04C02,12.2754147664011,12.0553693510122,13.2640394653428,13.3362965740871,M,PASS
5901393020_R05C02,12.3600397627774,12.1271836803965,13.9726839789997,9.18534939272251,F,PASS
5901393020_R06C02,12.331153843489,12.1354887922521,13.4581683872607,13.5417613149337,M,PASS
5901393025_R01C01,12.0514526276035,11.9081583508757,13.1591348720952,13.2394340016494,M,PASS
5901393025_R02C01,12.3831342248965,12.1735056175122,13.3651085465673,13.4806170797446,M,PASS
5901393025_R03C01,12.3803429097651,12.1310975715913,13.4592300257801,13.564020037754,M,PASS
5901393025_R04C01,12.5686526571057,12.2998970276174,13.5672350314508,13.6533274948863,M,PASS
5901393025_R06C01,12.5645722326283,12.3179264747661,14.2756622520527,9.51072420971669,F,PASS
5901393025_R01C02,12.174017664546,11.9111404250637,13.1769761364045,13.2954281322015,M,PASS
5901393025_R02C02,12.4282291426528,12.1059800538917,13.9681681207632,9.09597311457901,F,PASS
5901393025_R03C02,12.7011761777759,12.2803167431306,14.1057035850819,9.16882899465522,F,PASS
5901393025_R04C02,12.713983548715,12.2946042945448,14.1935306490957,9.33907657775434,F,PASS
5901393025_R05C02,12.7219196660629,12.416955044894,13.6960549034607,13.8069594923264,M,PASS
5901393025_R06C02,11.9544589867039,12.1303181448194,13.51914293657,13.5665811105915,M,PASS
5901393027_R03C01,11.2589344575995,11.4870786369092,12.9841776310918,12.992368258668,M,PASS
5901393027_R04C01,12.1940539713468,11.9813811997719,13.852819012596,9.02416029860272,F,PASS
5901393027_R05C01,12.3474772266584,12.0614819672302,13.3041070246274,13.2924686451296,M,PASS
5901393027_R06C01,12.3951454564622,12.0886387302046,13.9574772836191,9.24280705734102,F,PASS
5901393027_R01C02,11.8524022743798,11.6078166232387,12.8155975621697,12.9646171742778,M,PASS
5901393027_R02C02,12.1028201178883,11.7741218304743,13.0766933110054,13.2388724688408,M,PASS
5901393027_R03C02,12.058796114418,11.9611537459093,13.1497300799979,13.2269934572694,M,PASS
5901393027_R06C02,12.3554891410198,11.9530257395384,13.3616834237728,13.4179725821774,M,PASS
5901393028_R04C02,12.1667026830126,12.0886011037848,13.4483376078669,13.5285985994957,M,PASS
6190781012_R06C02,12.1127667389768,12.1607332785934,13.9745191600212,9.14928476706128,F,PASS
6190781040_R01C01,11.6630581383354,11.7023832318352,13.448901796735,8.65971789687686,F,PASS
6190781040_R02C01,11.8878477550757,11.7855750797501,13.5501090996359,8.63126783550584,F,PASS
6190781040_R03C01,12.1062620402666,11.9652390972641,13.7006293063461,8.72678799428853,F,PASS
6190781040_R05C01,11.9736971935339,11.8789033278385,13.0411824466001,13.1116393267801,M,PASS
6190781040_R06C01,11.9544161946601,11.7615069663536,13.6435536410901,9.38129593351976,F,PASS
6190781040_R01C02,11.6900285093373,11.553113237141,13.3698937141758,8.46682827901133,F,PASS
6752625006_R01C01,11.7114306917756,11.5900706360476,13.5530914245566,9.10072912385145,F,PASS
6752625006_R04C01,12.0374575097853,11.9143762641944,13.8528585460184,9.24020512548405,F,PASS
6752625006_R02C02,11.8064929123347,11.8441857771559,13.2248005270562,13.2127690658772,M,PASS
6752625006_R05C02,12.3346274356154,12.0451808850498,13.9892302037844,9.30274464420939,F,PASS
6752625020_R05C01,11.8997676775146,11.8036275936524,13.1362423581282,13.2511576551005,M,PASS
6752625020_R01C02,11.7791592243289,11.6355847024874,12.9355312459023,13.023779767476,M,PASS
6752625020_R02C02,11.9576986924703,11.7127370651532,13.6400241399253,9.03338562546481,F,PASS
6752625020_R03C02,12.1030707451785,11.7780567615017,13.7587237084539,9.1437082965943,F,PASS
6752625021_R03C02,12.0091151067832,11.7703188821552,13.1233845648135,13.2391392118503,M,PASS
6752625021_R04C02,12.0221912285776,11.8369933473401,13.1724295527175,13.3360699336996,M,PASS
6752625021_R06C02,11.8620010191173,11.8036723291224,13.1005336840991,13.2853697652441,M,PASS
6752625029_R02C01,12.0113057752688,11.7746400755068,13.6689982662677,8.93772865677856,F,PASS
6752625029_R04C01,12.2414927762609,12.06396889393,13.8912111424543,9.16497873010215,F,PASS
6752625029_R05C01,12.1444744469046,11.9232611277329,13.8586461418755,9.10165119367001,F,PASS
6752625029_R02C02,12.0436878891895,11.7724029758925,13.7119978545177,9.00841268352671,F,PASS
6752625029_R04C02,12.2264010178456,11.9251976336697,13.8597773443326,9.09284906080565,F,PASS
6752625029_R05C02,11.8814480374082,11.7078738204457,13.7352900183339,8.99814690349593,F,PASS
6752625033_R02C01,11.8739651467162,11.7409436643533,13.046824181063,13.1665568461581,M,PASS
6752625033_R05C01,12.2239330301759,12.0969494015754,13.9419302973087,9.18240432970258,F,PASS
6752625033_R06C01,12.1454584563351,12.1014853071475,13.9638397000022,9.14988352331429,F,PASS
6752625033_R01C02,11.7685257625337,11.6783187650307,12.9593071577718,13.0191637360403,M,PASS
6752625033_R02C02,11.8389690324778,11.8375597502122,13.5226767668112,8.80253661834274,F,PASS
6752625033_R03C02,11.9197684268231,11.8873835088001,13.1712808186488,13.2209059336794,M,PASS
6752625033_R04C02,12.2123616612152,11.9514149261275,13.8448442714373,9.08153427228657,F,PASS
6752625033_R05C02,12.260529292045,12.0909509284373,13.9442015602488,9.18322057284934,F,PASS
6752625033_R06C02,12.1454607567531,12.0922965307511,13.383190009179,13.4313408398927,M,PASS
6752625039_R01C01,11.9998311102699,11.8310059782067,13.655959321574,9.00298822186522,F,PASS
6752625039_R02C01,12.0550488748888,11.9393392819149,13.1540650054242,13.2417560376394,M,PASS
6752625039_R03C01,12.095015597961,11.9416862176055,13.2094828171617,13.3270258316214,M,PASS
6752625039_R04C01,11.9617974060907,11.9423651954087,13.7937592221795,9.12426471791171,F,PASS
6752625039_R05C01,12.1685970818494,11.9271029255999,13.8647646875737,9.17422641127992,F,PASS
6752625039_R06C01,12.0840622889207,12.038249336688,13.2802511865914,13.3169260829315,M,PASS
6752625039_R01C02,11.8036768471736,11.7625545087534,13.5758573786547,8.99064338401986,F,PASS
6752625039_R02C02,12.044891668893,11.8581093929599,13.1724903718413,13.2871367781645,M,PASS
6752625039_R03C02,12.2675934176327,12.1131996250951,13.3044257159648,13.2773332972149,M,PASS
6752625039_R04C02,12.1951594825898,12.06820136639,13.320245076304,13.3969446813053,M,PASS
6752625039_R06C02,12.2771759177489,12.2244171005106,13.4388191988081,13.4774266439569,M,PASS
6229017001_R01C01,11.4948524134845,11.4580517247209,12.8613235170244,12.9710856382104,M,PASS
6229017001_R02C01,11.8884793035753,11.792711537381,13.0067179798267,12.8511290907274,M,PASS
6229017001_R03C01,10.8565731153209,11.2154606828007,13.3222919622239,9.07226519916965,F,PASS
6229017001_R04C01,12.1172336343139,11.8974094653214,13.1739197004804,13.2680782495796,M,PASS
6229017001_R05C01,12.2018113890331,11.9453270408078,13.8295081238521,9.24997419153216,F,PASS
6229017001_R06C01,11.6807136531911,11.6989395097661,13.1561597086705,13.2483049075872,M,PASS
6229017001_R01C02,11.7374622345531,11.6470460823505,12.8840438104523,12.1604285699045,M,PASS
6229017001_R02C02,12.0030043772737,11.8826514840295,13.6562543091401,9.01053113660711,F,PASS
6229017001_R03C02,12.0673539433295,11.9106413317151,13.730299884956,9.08624966416531,F,PASS
6229017001_R04C02,12.1749960570325,11.9130864157841,13.7642201982901,9.02147803574873,F,PASS
6229017001_R05C02,12.1638258443049,11.8971243632494,13.7272094910108,9.01800510051389,F,PASS
6229017001_R06C02,11.5643946083418,11.5263469795135,13.6033041151734,9.08027203822878,F,PASS
6229017003_R01C01,11.7149311940034,11.520920919566,13.4427653906558,8.79814288550866,F,PASS
6229017003_R02C01,11.8464900068434,11.7596914658582,13.0377855584986,12.7912420587633,M,PASS
6229017003_R03C01,11.9906071978563,11.8890309391626,13.1585762321363,13.2527512683028,M,PASS
6229017003_R04C01,12.0213219879499,11.9294020990348,13.2632445830671,13.3241360806987,M,PASS
6229017003_R06C01,12.168375107173,12.0598381409513,13.3493680245606,13.0476468909776,M,PASS
6229017003_R01C02,11.7869499879243,11.6274564878237,12.9038818012749,12.9332866280811,M,PASS
6229017003_R02C02,12.0093242700163,11.6457159288859,13.6737731614822,8.96989656828156,F,PASS
6229017003_R03C02,11.9850381455115,11.8500917101329,13.1526318779306,13.2810265679872,M,PASS
6229017003_R04C02,12.2250779630363,11.8460622482519,13.7833917176599,9.05257690323171,F,PASS
6229017003_R05C02,12.1138633628884,11.8967499553807,13.7909401118633,9.05695793838561,F,PASS
6229017003_R06C02,11.7088305212727,11.6242734285288,12.9866750535093,13.0675145848933,M,PASS
6229017009_R01C01,11.898343401381,11.6377346010245,12.9283883513681,13.0074710097332,M,PASS
6229017009_R02C01,11.7694046718876,11.6555956384283,12.957596248684,13.09316707637,M,PASS
6229017009_R03C01,12.1018704048642,11.9627017721404,13.1558718542958,13.0737501882043,M,PASS
6229017009_R04C01,12.3085195610241,12.0628010390756,13.2999863620015,13.2865242221535,M,PASS
6229017009_R05C01,12.143226411191,11.890034024336,13.9018946461844,9.20382904640538,F,PASS
6229017009_R06C01,12.1617384979593,11.881143160719,13.9582310018834,9.10823981581137,F,PASS
6229017009_R01C02,11.9364876252055,11.6454369714322,13.5733281018162,8.88638925912733,F,PASS
6229017009_R02C02,12.0186407109884,11.8939513056535,13.7431762300405,9.04154161293703,F,PASS
6229017009_R03C02,12.2553255673059,12.1654135615087,13.3699204889585,13.1203134622625,M,PASS
6229017009_R04C02,10.9336917313189,10.5485212622574,11.4247317788428,11.8630197441132,M,PASS
6229017013_R01C01,11.4068388952036,11.3096579229545,13.2728500608811,8.82053410380195,F,PASS
6229017013_R02C01,11.8185509259605,11.7643061746729,13.5586946490101,8.85634213678233,F,PASS
6229017013_R03C01,12.1694883982253,11.9591990746696,13.1989419571568,13.2924850017467,M,PASS
6229017013_R04C01,12.1969373927431,11.9721214537293,13.8647507973929,9.07261702545047,F,PASS
6229017013_R05C01,12.1606327170115,12.0328294139197,13.35267444082,13.4513996448585,M,PASS
6229017013_R06C01,12.1766894980718,12.07579746512,13.3439294901606,13.3780457650047,M,PASS
6229017013_R01C02,11.7130557427112,11.5434491073722,13.4094828850148,8.84098623433352,F,PASS
6229017013_R02C02,12.0927459599452,11.8223493507816,13.6172559944895,8.92122197493605,F,PASS
6229017013_R03C02,11.9625845040493,11.8414126930396,13.1454581803881,13.2131260567832,M,PASS
6229017013_R04C02,12.0636141747717,11.9199606546422,13.7658292607334,9.09652958269762,F,PASS
6229017013_R05C02,12.1106843534522,11.8852311159283,13.803331982202,9.08054284839822,F,PASS
6229017014_R01C01,12.0717735583796,11.8051294725102,13.6178859898749,9.14008414879736,F,PASS
6229017014_R03C01,12.439843287178,12.2876554950549,13.4429771923062,13.5753602683319,M,PASS
6229017014_R04C01,12.5235600224281,12.2317574449885,13.5017990277152,13.5896024423249,M,PASS
6229017014_R05C01,11.6217048767065,11.7577847862223,13.2233403337627,13.1153034842761,M,PASS
6229017014_R06C01,12.3374955271155,12.1933509772436,14.1248428731709,9.30603089559007,F,PASS
6229017014_R01C02,11.8988564823491,11.8100674184473,13.1338197487501,13.2055444590341,M,PASS
6229017014_R02C02,12.3182117033598,12.0851368392772,13.8960084687168,9.06477253261216,F,PASS
6229017014_R03C02,12.3508351956119,12.0876610953792,13.9670333735765,9.23960384434127,F,PASS
6229017014_R04C02,12.4809523419877,12.2630739596412,13.5776235467551,12.8818023140578,M,PASS
6229017014_R05C02,12.3489592284194,12.1884864190146,13.4948376767531,13.5137364429984,M,PASS
6229017014_R06C02,12.540319416787,12.1152124292308,14.1068516204949,9.18403366591344,F,PASS
6229017025_R01C01,12.1204132448568,11.8102277554866,13.7103732925271,9.15925910490889,F,PASS
6229017025_R02C01,12.1569574348686,11.9099731349424,13.8524443760228,9.2381724719677,F,PASS
6229017025_R03C01,12.3458494790715,12.1155362175079,14.0490650642393,9.40182331796926,F,PASS
6229017025_R05C01,12.2402574790623,12.1388247018858,13.9880881279675,10.5721673240829,F,PASS
6229017025_R06C01,12.173970022281,12.1139369453035,14.0376111640253,9.1743522036296,F,PASS
6229017025_R02C02,12.2825070575646,11.9592750510262,13.8564130681593,9.15964442033815,F,PASS
6229017025_R03C02,11.8969470294241,11.8984242646546,13.240985466541,13.3605452553225,M,PASS
6229017025_R04C02,12.3789221260798,12.2318736578438,13.4583841954886,13.5539612648055,M,PASS
6229017025_R05C02,12.567717288672,12.259280965639,14.0490991602517,9.19650076637087,F,PASS
6229017025_R06C02,11.7794361727057,12.0242354974862,13.2554484302582,13.2257959665334,M,PASS
5815284001_R01C01,11.9930609970828,11.7432081787935,13.5026363519147,8.92300680303216,F,PASS
5815284001_R02C01,12.1404719279766,11.9994886522368,13.7344123847854,9.14421013317402,F,PASS
5815284001_R03C01,12.3995303074378,12.1532249740623,13.8778742109704,9.16296872095192,F,PASS
5815284001_R04C01,12.527891757195,12.2970600500602,14.0189793256714,9.28288152576613,F,PASS
5815284001_R05C01,12.2088074987023,12.1415926191062,13.9836246723168,9.39994524577113,F,PASS
5815284001_R06C01,12.4984533911855,12.2899954892629,14.0302020639886,9.17343582616615,F,PASS
5815284001_R01C02,11.8566375061224,11.6553608738929,12.8329999265075,13.010731873734,M,PASS
5815284001_R02C02,12.1662597957346,11.9621258529983,13.6962240864803,9.10160127257393,F,PASS
5815284001_R03C02,12.3244664306235,12.0931397173457,13.8233502431549,9.12912750171943,F,PASS
5815284001_R04C02,12.461213302131,12.349041395223,14.0091175721622,9.36999297011925,F,PASS
5815284001_R05C02,12.5509478131648,12.4648295278391,13.5721945620316,13.6664439233156,M,PASS
5815284001_R06C02,12.4511254077398,12.3175780034915,13.4962238318792,13.5961166248593,M,PASS
5815284002_R01C01,11.8543212360265,11.6359552635435,13.4226901457713,8.84361907972748,F,PASS
5815284002_R02C01,12.0267082429296,11.9040425095303,13.6743492775849,9.10507908110581,F,PASS
5815284002_R03C01,12.313709869623,12.0531935527376,13.8214490695722,9.08233830528558,F,PASS
5815284002_R04C01,12.3441328133548,12.1506104203826,13.3342980946919,13.5012484048809,M,PASS
5815284002_R05C01,12.5490865704411,12.3827499308776,13.5286083878398,13.6244987091249,M,PASS
5815284002_R06C01,12.6010379575981,12.4360428293392,13.5935669074434,13.7093182654921,M,PASS
5815284002_R01C02,11.9812012965178,11.8034399733875,13.4873097516821,8.80193109717882,F,PASS
5815284002_R02C02,12.3296004758365,12.0385431647993,13.7645198785303,9.06301422133883,F,PASS
5815284002_R03C02,12.5193090864066,12.293246415278,13.9235671781574,9.14706581666199,F,PASS
5815284002_R04C02,12.4278179952622,12.3332229496657,13.4332762968549,13.4862256112323,M,PASS
5815284002_R05C02,12.5932746819844,12.4922618770921,13.5326961427875,13.5715182172952,M,PASS
5815284007_R01C01,11.9223315528665,11.8121195616908,13.5219493295496,9.00445834736838,F,PASS
5815284007_R02C01,12.2523205178675,12.0325041232616,13.7495688493914,9.16891604164584,F,PASS
5815284007_R03C01,12.2447917527984,12.1619125413289,13.8429889056924,9.29872123052417,F,PASS
5815284007_R04C01,12.4615952690362,12.3093543999218,13.4034832615757,13.5401430688672,M,PASS
5815284007_R05C01,12.4384657123597,12.4598005712434,13.4877822011935,13.6267495458864,M,PASS
5815284007_R06C01,12.4086553164032,12.1857805815094,13.4412474085317,13.5886162802846,M,PASS
5815284007_R01C02,12.0604305039215,11.9245073891837,13.5675488900035,9.08871951440597,F,PASS
5815284007_R02C02,12.3296560383893,12.1397169477552,13.8194606238469,9.23443010023242,F,PASS
5815284007_R03C02,12.376645780794,12.2413258290245,13.4056818585915,13.5551701814426,M,PASS
5815284007_R04C02,12.4931753528671,12.2864792655401,13.9803958917803,9.27585915172048,F,PASS
5815284007_R05C02,12.4337685956548,12.2808714982679,13.4685952423569,13.569712354957,M,PASS
5815284007_R06C02,12.3774182020571,12.3657087076456,14.052316371693,9.31235243012376,F,PASS
5815284008_R01C01,11.9057476100724,11.7429489840134,13.5479991862029,9.01630214043168,F,PASS
5815284008_R03C01,12.2261246905496,12.1237331612074,13.8474971566861,9.18427141168506,F,PASS
5815284008_R04C01,12.3629069347708,12.1430535493693,13.9355163914962,9.19661099720736,F,PASS
5815284008_R05C01,12.3037288353914,12.1450558041928,13.9658344676739,9.20860251911724,F,PASS
5815284008_R06C01,12.3475263773876,12.1360811009499,13.9662082833031,9.1500893520307,F,PASS
5815284008_R01C02,11.9487730736337,11.8003901546135,12.9866136762194,13.0786931438041,M,PASS
5815284008_R02C02,12.0676356870586,11.9752859699047,13.1219101606868,13.1273851358681,M,PASS
5815284008_R03C02,12.1389164658477,12.015361801507,13.8207748583596,9.17407995622697,F,PASS
5815284008_R04C02,12.3772849349722,12.1628914984669,13.9812136914367,9.26490387976426,F,PASS
5815284008_R05C02,12.3433835396965,12.171197803125,13.3616564664934,13.5242285815256,M,PASS
5815284008_R06C02,12.2200558797566,12.0811895075825,13.9753389353278,9.29285220359394,F,PASS
5815284009_R01C01,11.7892858673284,11.7286992351252,12.8599203489072,12.7554268174304,M,PASS
5815284009_R02C01,11.9648534874254,11.9233430659216,13.0977570848193,13.2512574209409,M,PASS
5815284009_R03C01,12.2469998487807,12.1385484255531,13.8160573985428,9.21176955906587,F,PASS
5815284009_R04C01,12.4560845313239,12.323125589257,13.4072402762586,13.5776705913817,M,PASS
5815284009_R05C01,12.3851402735725,12.1041003084974,13.9293220024782,9.16442916916082,F,PASS
5815284009_R06C01,12.3763264541608,12.1362849590841,13.9666642649101,9.19366524128709,F,PASS
5815284009_R01C02,11.9448420604414,11.8302839888827,13.4785705418839,8.99363491988756,F,PASS
5815284009_R02C02,12.0843894818268,12.0508622601779,13.2282970880216,13.3522559127293,M,PASS
5815284009_R03C02,12.370270547472,12.1298351942433,13.9075902215977,9.20784280283641,F,PASS
5815284009_R04C02,12.4516512110511,12.3181654660893,13.4030835249462,13.4022158616906,M,PASS
5815284009_R05C02,12.4466948947633,12.2364001692192,14.0010740169658,9.2510203327735,F,PASS
5815284009_R06C02,12.4771375456541,12.3239633965949,14.086691270717,9.32323883166508,F,PASS
5815284010_R01C01,11.9976905060933,11.8653407607685,13.5637385592354,9.04038943671259,F,PASS
5815284010_R02C01,12.1287417085714,12.0448793936636,13.2063600106679,13.346375476449,M,PASS
5815284010_R03C01,12.2100994870493,12.1891542457864,13.7979886395073,9.11856187204382,F,PASS
5815284010_R04C01,12.4897783780709,12.3177152038211,13.9865904376603,9.25490752447243,F,PASS
5815284010_R05C01,10.4713459131778,10.287612815987,11.40812070291,12.0343087261201,M,PASS
5815284010_R06C01,12.485525132631,12.3368138259666,14.1149842423031,9.3514956266066,F,PASS
5815284010_R01C02,11.9083253000324,11.8280693441687,12.9881327053173,12.6818500258973,M,PASS
5815284010_R02C02,12.4218215082514,12.1617236680281,13.9030618102675,9.27498543818798,F,PASS
5815284010_R03C02,12.3342030718208,12.2110327633468,13.9880340656248,9.46529454942056,F,PASS
5815284010_R04C02,12.5069280047154,12.3693053147035,13.4996708569079,13.6194030719567,M,PASS
5815284010_R05C02,12.3437609952938,12.3169940699848,14.0976710188141,9.48736049364539,F,PASS
5815284010_R06C02,11.6534665052998,11.5087049671494,12.438146345209,12.8242268020178,M,PASS
5815284015_R02C01,12.1968699581804,12.0569695477051,13.740706834371,9.19196592432594,F,PASS
5815284015_R03C01,12.2653011810029,12.0954783479399,13.8405383801748,9.26453611455817,F,PASS
5815284015_R04C01,12.430619581624,12.2704986136384,13.4809836129194,13.4692963129481,M,PASS
5815284015_R05C01,12.3885673448208,12.276600673221,13.4922154878725,13.6380947731704,M,PASS
5815284015_R06C01,12.3260629730272,12.2550872207383,13.4967232800331,13.6206067360734,M,PASS
5815284015_R01C02,11.809541541937,11.7185350616844,12.8404680282129,12.697998197648,M,PASS
5815284015_R02C02,12.1525193108284,12.0012654756555,13.7394845631382,9.23464193640793,F,PASS
5815284015_R03C02,12.3480976546116,12.2389420976327,13.3892675553525,13.3942341392914,M,PASS
5815284015_R04C02,12.4043630284786,12.1932079200433,13.9489184881033,9.43315098449777,F,PASS
5815284015_R05C02,12.4038539620335,12.2520925290027,14.0846409526097,9.50756322100953,F,PASS
5815284018_R01C01,11.7519408575893,11.6391606906675,13.4271019993489,8.94514942658898,F,PASS
5815284018_R02C01,12.1405531129309,12.0087088458152,13.699510971846,9.0439526677215,F,PASS
5815284018_R03C01,12.1727845863512,12.0000361082947,13.7900801453859,9.04787780622073,F,PASS
5815284018_R04C01,12.353398144264,12.2494269610399,13.4050794649749,13.2724497473991,M,PASS
5815284018_R06C01,12.3873567052486,12.1672278421369,13.4106208470376,13.5611739961543,M,PASS
5815284018_R01C02,11.9836397880558,11.8764699141554,12.9409499262532,13.1076012572178,M,PASS
5815284018_R02C02,12.0409303992921,11.9515076683358,13.0565105983228,13.0458821411225,M,PASS
5815284018_R03C02,12.2163421760481,12.0978182002072,13.226748764046,12.8435734468218,M,PASS
5815284018_R05C02,12.2360044117009,12.0906260057901,13.9590037271661,9.2895500012602,F,PASS
5815284018_R06C02,12.3615260984906,12.2046852772803,14.0321407988386,9.25191882328444,F,PASS
5815284003_R01C01,11.8231908712879,11.6156788625454,13.4080175105848,8.70220450957196,F,PASS
5815284003_R02C01,12.1609981169135,11.9597613929222,13.0671528704313,13.1426151331494,M,PASS
5815284003_R03C01,12.099614150251,11.9687513990122,13.1949658233621,13.3151685698979,M,PASS
5815284003_R05C01,12.1762642817487,12.1035470839397,13.2513106357241,13.2816385736082,M,PASS
5815284003_R06C01,12.3517581089584,12.223456142855,13.3769645427493,13.4056236170265,M,PASS
5815284003_R01C02,11.8422304265152,11.700676153945,12.8945406636828,13.0121017621119,M,PASS
5815284003_R02C02,12.1267894405246,11.7251831494292,13.0697879766588,13.1857199798726,M,PASS
5815284003_R03C02,12.1655284167497,12.0204183554499,13.1954637184377,13.3092455960212,M,PASS
5815284003_R04C02,12.1265954215176,11.9055896438375,13.7836707984229,9.1659224793915,F,PASS
5815284003_R05C02,12.2453359837163,12.1096809476919,13.3005849845764,13.3947807917876,M,PASS
5815284003_R06C02,12.3996131737911,12.1770656132676,13.395247920508,13.5376328675466,M,PASS
5815284011_R01C01,11.8073108112682,11.6031133433135,13.3839361774094,8.55533058622265,F,PASS
5815284011_R02C01,12.1397189763442,12.0236580203234,13.1832792879416,13.0703021541474,M,PASS
5815284011_R05C01,12.3254009579462,12.1424974448083,13.3154841487382,13.5004773750286,M,PASS
5815284011_R06C01,12.4254193460986,12.1937396143452,14.023530869014,9.08702191029423,F,PASS
