SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
3998888064_R06C02,6.265618924,,0,0.267668693,0.008008976,0.987490453,Male,0.318880487
3998909015_R01C01,32.354974,,0,0.257677088,0.008603154,0.983064203,Male,0.313366371
3998909015_R01C02,11.03917455,,0,0.257561646,0.008594158,0.981669916,Male,0.311678735
3998909015_R02C01,40.85689027,,0,0.264750251,0.008977217,0.984490135,Male,0.318769871
3998909015_R02C02,31.89965321,,0,0.26245611,0.008483506,0.982826134,Male,0.315832032
3998909015_R03C01,15.12658911,,0,0.272548482,0.01063854,0.982855588,Male,0.325484209
3998909015_R03C02,35.38135448,,0,0.26743462,0.010617352,0.98358108,Male,0.319548373
3998909015_R04C01,15.3286979,,0,0.267641475,0.010048487,0.98347316,Male,0.321585826
3998909015_R04C02,20.48081398,,0,0.27203807,0.009046742,0.984457614,Male,0.324968388
3998909015_R05C01,13.98190146,,0,0.274905519,0.011647544,0.983972262,Male,0.330050892
3998909015_R05C02,21.42017869,,0,0.26934956,0.009615809,0.985074054,Male,0.323721632
3998909015_R06C01,35.16564816,,0,0.26618396,0.009049572,0.98290311,Male,0.319967454
3998909015_R06C02,27.14880628,,0,0.271829923,0.009949221,0.984004118,Male,0.326192026
3998909052_R01C02,7.379449925,,0,0.285704673,0.012973057,0.979657519,Female,0.484884331
3998909052_R02C02,3.570993794,,0,0.278783633,0.011988291,0.981848912,Male,0.330966923
3998909052_R03C02,4.801180605,,0,0.293200898,0.011812002,0.982605826,Male,0.340656647
3998909052_R04C02,4.093225848,,0,0.278694267,0.010811855,0.983153793,Female,0.467178271
3998909052_R05C02,12.95553428,,0,0.275549402,0.011067122,0.984886802,Male,0.322397305
3998909052_R06C02,10.47537635,,0,0.270859711,0.010697327,0.983229113,Male,0.320193854
3998920115_R01C01,1.835127123,,0,0.273623723,0.011833383,0.982043116,Female,0.467787632
3998920115_R01C02,29.34649481,,0,0.267396242,0.01097821,0.982659909,Female,0.463211125
3998920115_R02C01,35.17904908,,0,0.268501272,0.011226941,0.983005201,Female,0.465177772
3998920115_R02C02,2.581071992,,0,0.273969392,0.011649293,0.982080227,Female,0.459346675
