SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1506390,32.8556505541641,,0,0.314395100890157,0.000519244499253586,0.990434197743069,Female,0.553380281597746
GSM1506391,34.3154670839125,,0,0.324127541858062,0,0.987905257853183,Female,0.563584167961029
GSM1506392,27.6208600519358,,0,0.321681499804361,0.0031790184780449,0.985988425220835,Male,0.364284966994608
GSM1506393,33.1267143542296,,0,0.314470787293957,0.000573367098284677,0.992403006296973,Male,0.364496828546661
GSM1506394,33.1627537375188,,0,0.31674591463015,0.0016978958219635,0.992145906910548,Male,0.367389754979097
GSM1506395,35.5459863482504,,0,0.309367029081479,0.000241791189129068,0.990815039111784,Male,0.358993090078734
GSM1506444,26.9808271566564,,0,0.315632391600234,0.000316982328235201,0.991623036649215,Male,0.363560112668754
GSM1506445,63.0445837890896,,0,0.31116105349767,0.000527426160337553,0.988773564922686,Male,0.377103543897916
GSM1506446,50.264824391039,,0,0.309146691559988,0,0.988925610251058,Female,0.546668184935874
GSM1506447,67.1936307001331,,0,0.308796079738029,0,0.991440501043841,Male,0.355392949691392
GSM1506448,66.7509608667121,,0,0.307093672348938,0.000338485840009026,0.989677419354839,Female,0.538773514446778
GSM1506449,74.8852908897441,,0,0.302550270693996,0,0.990510259849953,Male,0.352224656913704
GSM1506450,25.1384402785575,,0,0.318712740762018,0.00150978758850479,0.984178280482057,Male,0.36284805793123
GSM1506451,67.2104976645158,,0,0.32101050451606,0.000384083576586265,0.989710926016659,Male,0.370656100993859
GSM1506452,63.5702202982955,,0,0.318050420363496,0.00190317592482455,0.9933872990537,Female,0.567538678315202
GSM1506453,71.0336726496602,,0,0.31866804490372,0.00171215630979958,0.985683228166923,Male,0.367221189487101
GSM1506454,64.0528503311738,,0,0.315410205037969,0,0.989469384049748,Female,0.530397587457197
GSM1506455,56.8839428660118,,0,0.312024550425441,0.0012502467592288,0.985007165692867,Male,0.361453364095923
GSM1506372,51.389704886567,,0,0.347522410589569,0,0.98799967566691,Female,0.592456404429126
GSM1506373,57.0880883444147,,0,0.347622050652265,0,0.984275032760348,Female,0.588175476765607
GSM1506374,61.7238419701315,,0,0.330396433053387,0.00289167775143138,0.987742666855604,Unsure,0.380518797219652
GSM1506375,51.8049136968197,,0,0.336508129650904,0.00460806411219634,0.984006878761823,Unsure,0.385661500378709
